chut;aroma;mleti;velikost;produkt;cena;kenya;guatemala;brasil;costarica;colombia;indonesia;resultTitle;resultDesc
6;10;moka;250g;;;0;11;11;6;72;0;Směs kávy<br>100% Arabica
6;10;moka;500g;;;0;11;11;6;72;0;Směs kávy<br>100% Arabica
6;10;moka;1000g;;;0;11;11;6;72;0;Směs kávy<br>100% Arabica
6;10;turek;250g;;;0;11;11;6;72;0;Směs kávy<br>100% Arabica
6;10;turek;500g;;;0;11;11;6;72;0;Směs kávy<br>100% Arabica
6;10;turek;1000g;;;0;11;11;6;72;0;Směs kávy<br>100% Arabica
6;11;cela_zrna;250g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;cela_zrna;500g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;cela_zrna;1000g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;prekapavana;250g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;prekapavana;500g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;prekapavana;1000g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;french_press;250g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;french_press;500g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;french_press;1000g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;espresso;250g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;espresso;500g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;espresso;1000g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;moka;250g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;moka;500g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;moka;1000g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;turek;250g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;turek;500g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;11;turek;1000g;;;0;4;5;3;88;0;Směs kávy<br>100% Arabica
6;12;cela_zrna;250g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;cela_zrna;500g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;cela_zrna;1000g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;prekapavana;250g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;prekapavana;500g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;prekapavana;1000g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;french_press;250g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;french_press;500g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;french_press;1000g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;espresso;250g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;espresso;500g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;espresso;1000g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;moka;250g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;moka;500g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;moka;1000g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;turek;250g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;turek;500g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;12;turek;1000g;;;0;4;3;4;89;0;Směs kávy<br>100% Arabica
6;13;cela_zrna;250g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;cela_zrna;500g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;cela_zrna;1000g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;prekapavana;250g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;prekapavana;500g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;prekapavana;1000g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;french_press;250g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;french_press;500g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;french_press;1000g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;espresso;250g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;espresso;500g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;espresso;1000g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;moka;250g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;moka;500g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;moka;1000g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;turek;250g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;turek;500g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;13;turek;1000g;;;0;2;2;2;94;0;Směs kávy<br>100% Arabica
6;14;cela_zrna;250g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;cela_zrna;500g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;cela_zrna;1000g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;prekapavana;250g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;prekapavana;500g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;prekapavana;1000g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;french_press;250g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;french_press;500g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;french_press;1000g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;espresso;250g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;espresso;500g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;espresso;1000g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;moka;250g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;moka;500g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;moka;1000g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;turek;250g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;turek;500g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
6;14;turek;1000g;;;0;1;1;1;97;0;Směs kávy<br>100% Arabica
7;0;cela_zrna;250g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;cela_zrna;500g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;cela_zrna;1000g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;prekapavana;250g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;prekapavana;500g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;prekapavana;1000g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;french_press;250g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;french_press;500g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;french_press;1000g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;espresso;250g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;espresso;500g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;espresso;1000g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;moka;250g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;moka;500g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;moka;1000g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;turek;250g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;turek;500g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;0;turek;1000g;;;0;0;100;0;0;0;Směs kávy<br>100% Arabica
7;1;cela_zrna;250g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;cela_zrna;500g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;cela_zrna;1000g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;prekapavana;250g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;prekapavana;500g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;prekapavana;1000g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;french_press;250g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;french_press;500g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;french_press;1000g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;espresso;250g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;espresso;500g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;espresso;1000g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;moka;250g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;moka;500g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;moka;1000g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;turek;250g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;turek;500g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;1;turek;1000g;;;3;2;95;0;0;0;Směs kávy<br>100% Arabica
7;2;cela_zrna;250g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;cela_zrna;500g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;cela_zrna;1000g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;prekapavana;250g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;prekapavana;500g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;prekapavana;1000g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;french_press;250g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;french_press;500g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;french_press;1000g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;espresso;250g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;espresso;500g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;espresso;1000g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;moka;250g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;moka;500g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;moka;1000g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;turek;250g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;turek;500g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;2;turek;1000g;;;1;5;94;0;0;0;Směs kávy<br>100% Arabica
7;3;cela_zrna;250g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;cela_zrna;500g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;cela_zrna;1000g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;prekapavana;250g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;prekapavana;500g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;prekapavana;1000g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;french_press;250g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;french_press;500g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;french_press;1000g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;espresso;250g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;espresso;500g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;espresso;1000g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;moka;250g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;moka;500g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;moka;1000g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;turek;250g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;turek;500g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;3;turek;1000g;;;2;4;91;3;0;0;Směs kávy<br>100% Arabica
7;4;cela_zrna;250g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;cela_zrna;500g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;cela_zrna;1000g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;prekapavana;250g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;prekapavana;500g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;prekapavana;1000g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;french_press;250g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;french_press;500g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;french_press;1000g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;espresso;250g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;espresso;500g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;espresso;1000g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;moka;250g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;moka;500g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;moka;1000g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;turek;250g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;turek;500g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;4;turek;1000g;;;9;82;9;0;0;0;Směs kávy<br>100% Arabica
7;5;cela_zrna;250g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;cela_zrna;500g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;cela_zrna;1000g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;prekapavana;250g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;prekapavana;500g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;prekapavana;1000g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;french_press;250g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;french_press;500g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;french_press;1000g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;espresso;250g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;espresso;500g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;espresso;1000g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;moka;250g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;moka;500g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;moka;1000g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;turek;250g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;turek;500g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;5;turek;1000g;;;0;19;68;13;0;0;Směs kávy<br>100% Arabica
7;6;cela_zrna;250g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;cela_zrna;500g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;cela_zrna;1000g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;prekapavana;250g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;prekapavana;500g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;prekapavana;1000g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;french_press;250g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;french_press;500g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;french_press;1000g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;espresso;250g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;espresso;500g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;espresso;1000g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;moka;250g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;moka;500g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;moka;1000g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;turek;250g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;turek;500g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;6;turek;1000g;;;0;30;45;25;0;0;Směs kávy<br>100% Arabica
7;7;cela_zrna;250g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;cela_zrna;500g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;cela_zrna;1000g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;prekapavana;250g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;prekapavana;500g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;prekapavana;1000g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;french_press;250g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;french_press;500g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;french_press;1000g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;espresso;250g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;espresso;500g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;espresso;1000g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;moka;250g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;moka;500g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;moka;1000g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;turek;250g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;turek;500g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;7;turek;1000g;;;0;33;33;34;0;0;Směs kávy<br>100% Arabica
7;8;cela_zrna;250g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;cela_zrna;500g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;cela_zrna;1000g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;prekapavana;250g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;prekapavana;500g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;prekapavana;1000g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;french_press;250g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;french_press;500g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;french_press;1000g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;espresso;250g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;espresso;500g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;espresso;1000g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;moka;250g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;moka;500g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;moka;1000g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;turek;250g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;turek;500g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;8;turek;1000g;;;0;31;31;25;13;0;Směs kávy<br>100% Arabica
7;9;cela_zrna;250g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;cela_zrna;500g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;cela_zrna;1000g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;prekapavana;250g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;prekapavana;500g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;prekapavana;1000g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;french_press;250g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;french_press;500g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;french_press;1000g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;espresso;250g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;espresso;500g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;espresso;1000g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;moka;250g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;moka;500g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;moka;1000g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;turek;250g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;turek;500g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;9;turek;1000g;;;0;21;21;15;43;0;Směs kávy<br>100% Arabica
7;10;cela_zrna;250g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;cela_zrna;500g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;cela_zrna;1000g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;prekapavana;250g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;prekapavana;500g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;prekapavana;1000g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;french_press;250g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;french_press;500g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;french_press;1000g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;espresso;250g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;espresso;500g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;espresso;1000g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;moka;250g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;moka;500g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;moka;1000g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;turek;250g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;turek;500g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;10;turek;1000g;;;0;8;14;8;70;0;Směs kávy<br>100% Arabica
7;11;cela_zrna;250g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;cela_zrna;500g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;cela_zrna;1000g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;prekapavana;250g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;prekapavana;500g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;prekapavana;1000g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;french_press;250g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;french_press;500g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;french_press;1000g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;espresso;250g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;espresso;500g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;espresso;1000g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;moka;250g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;moka;500g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;moka;1000g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;turek;250g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;turek;500g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;11;turek;1000g;;;0;3;8;3;86;0;Směs kávy<br>100% Arabica
7;12;cela_zrna;250g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;cela_zrna;500g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;cela_zrna;1000g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;prekapavana;250g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;prekapavana;500g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;prekapavana;1000g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;french_press;250g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;french_press;500g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;french_press;1000g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;espresso;250g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;espresso;500g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;espresso;1000g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;moka;250g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;moka;500g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;moka;1000g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;turek;250g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;turek;500g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;12;turek;1000g;;;0;0;2;2;96;0;Směs kávy<br>100% Arabica
7;13;cela_zrna;250g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;cela_zrna;500g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;cela_zrna;1000g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;prekapavana;250g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;prekapavana;500g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;prekapavana;1000g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;french_press;250g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;french_press;500g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;french_press;1000g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;espresso;250g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;espresso;500g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;espresso;1000g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;moka;250g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;moka;500g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;moka;1000g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;turek;250g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;turek;500g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;13;turek;1000g;;;0;0;0;2;96;0;Směs kávy<br>100% Arabica
7;14;cela_zrna;250g;;;0;0;0;0;100;0;Směs kávy<br>100% Arabica
7;14;cela_zrna;500g;;;0;0;0;0;100;0;Směs kávy<br>100% Arabica
7;14;cela_zrna;1000g;;;0;0;0;0;100;0;Směs kávy<br>100% Arabica
